	+samples in group 0	+samples in group 1	counts in group 0	counts in group 1	oddsRatio	lower	upper	fisherP	fisherAdjP	logFC	se	pvalues	adjPvalues
db599f5723e92b77acdd68ebe375573c	2	0	14	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0779504562211096	0.0791097135215849	0.324454042664795	0.530988410710267
8851dcf7ceada96b736ec49ff97ae0ec	1	0	28	0	Inf	0.020528125	Inf	1	1	-0.0777761264797831	0.111231671203211	0.484410523854097	0.597288385969981
a260e609d7438bfd9f257267861d7e76	1	0	6	0	Inf	0.020528125	Inf	1	1	-0.0777144228361611	0.0997741826820437	0.436036782078546	0.566148867482995
411af3556e18f56ffabb95004b002a51	2	1	6	3	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0774058941635557	0.137408740751407	0.57321302635608	0.661834777141394
4295c195c66392609933f6c529e45650	3	2	16	6	1.22813439290493	0.122088254312132	16.6474698491683	1	1	0.0771715993446573	1.6059606591451	0.96167381896556	0.969964110508366
320492e8d7582451f59258c5be017299	1	0	5	0	Inf	0.020528125	Inf	1	1	-0.0767313880325687	0.0974466027466496	0.431036138215153	0.565743713018329
896dab9efac852b692ed747bd4b5333c	2	1	192	605	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0766325266597823	0.424723780578471	0.856815715908489	0.889062800536966
1cdd3b3f3548af64efae57e12e280233	1	0	27	0	Inf	0.020528125	Inf	1	1	-0.0765614066737751	0.109734666024327	0.485367506204308	0.597768402377937
af689e00e1ebd9930ead97b0b21552d3	1	1	5	20	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0762818014412315	0.138480823273737	0.581738287868984	0.668744996862489
6e4f10a3c664f40477ca8f1adcd83f98	2	1	22	34	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0760159123087345	0.163682987189646	0.64235448101933	0.72342167755439
5d932168b5b8e1f78169f624426ff14f	0	1	0	1	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.0757633733667432	0.0825702246280653	0.358847757328715	0.55881045662105
a0c7391bdbc781b6591cda6b8f51bf93	1	1	2	12	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.074935068028466	0.10370127878966	0.469922563097166	0.589081498739661
0577760e2d0ff9559b3ef7f030752da9	1	1	19	37	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0740624315445334	0.190866066648114	0.697991228493164	0.766407469867886
a52830b693876fd0a0bf70b6d1ec8f85	3	0	10	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.0731638594210586	0.0659656188305693	0.267377945546942	0.519633837387887
93938c1179a8bf0a468c6b1a7d962982	1	0	3	0	Inf	0.020528125	Inf	1	1	-0.0707574752836371	0.0885604002834835	0.424305370119324	0.565743713018329
c5a51aa1b7be47fb8208706cf3f71539	1	0	3	0	Inf	0.020528125	Inf	1	1	-0.0707574752836371	0.0885604002834835	0.424305370119324	0.565743713018329
5158b640e4e5c2ab4436977d95fdf534	4	1	7	5	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.0704375597572997	0.0997598870951667	0.48014400684868	0.596865210452248
7b557c1e5f4fc59316123b94440c694a	1	0	21	0	Inf	0.020528125	Inf	1	1	-0.0683421967990855	0.0997009824110154	0.493046345110681	0.602993962138846
5083a4f20db90d3493f6244719265b07	1	0	6	0	Inf	0.020528125	Inf	1	1	-0.0683232540497779	0.0916982330140899	0.456218516324346	0.581595759914693
2577b23282ce31a3fd60b6a91157f2e3	1	1	39	60	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0680222804307286	0.305457408444299	0.823776860868613	0.867437034494649
8635bc94336ee3b80b74fa81efec63ef	3	1	7	38	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	0.0675884506857768	0.157917868013539	0.668652949874575	0.743496891465604
95d52c8631d20bc33a919212e63088cd	3	1	19	5	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.0675027297472426	0.205714905817497	0.742807867374897	0.803881484425248
317bfc056dfde448573fc8c9a843bc97	3	1	16	7	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.0672610561102853	0.117647590375107	0.567514126196554	0.658752515816559
5f837de2667427a4805ba6fdaf5c424b	2	0	9	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0662663734568158	0.0767181922038137	0.387717827930446	0.559054200602688
c2b6c3f919486fbaa631bd98333c7d43	2	1	8	2	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0649473768920646	0.0986477030139876	0.510295923032653	0.614376824000055
480f55a0663004cf58b3802eff487f2e	1	1	170	160	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0640799222118987	0.331801429407184	0.846859253889735	0.885154157630447
cb8782ec5dd0021988a8257d7b3863e1	1	1	14	36	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.063757750289021	0.194994792589969	0.743689400598417	0.804009177443669
dc45112d57355ba15a0c3fcf6bad7631	4	1	49	26	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.0630552764905792	0.214526838593974	0.768813520616373	0.826082282866368
711bb370a98f1735794f12e17e6a0d0d	2	1	10	7	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0629650644861102	0.140722216175285	0.654555778808531	0.734022614574423
1eba752f99a5c034607ceb495953abce	1	1	433	49	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0619880498720701	0.344729053560908	0.857296451964676	0.889062800536966
1d9f209b0bf8a0fb82c8caea709fd9a9	2	1	129	34	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0618047922745893	0.335480524848756	0.853834860813593	0.889062800536966
6f45cb444b900662dd709427d26a3474	0	1	0	4	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.0612367907441832	0.0602875572043834	0.309750786012944	0.526051452179311
ebe1a29bac091409ec740122352c5a75	2	0	10	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0606164797375899	0.0718346306544431	0.398762359915033	0.563745297138151
ea6d47f42251f62bed4f9e0eb57119b7	1	1	2	11	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0598211762930901	0.146464568828493	0.682954742388367	0.756205408764407
589a87decad2310717effed002964a02	1	0	3	0	Inf	0.020528125	Inf	1	1	-0.0595410650568811	0.0797411468727187	0.455257157713835	0.581073681300204
5cb70d7c4cf0fc0d3d94b34858be04b9	2	0	10	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0593360961713067	0.068682056974389	0.387629491463897	0.559054200602688
e6b1c2ed6a713bff69a1824da1248076	1	0	6	0	Inf	0.020528125	Inf	1	1	-0.0592550063085143	0.0836986856209076	0.47897243627155	0.596506179456001
6ccc4bfa1894d36d27628b3641adadd1	1	1	2	9	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0588078055903222	0.0948115433745637	0.535086641066963	0.63308565510507
7a4d058ae9e5f276d4c4108419f0e334	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.0586360541898044	0.0864615447712676	0.497660770558778	0.605466002556306
8fa6f65a10d03bf604d9912b8a92d172	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.0586360541898044	0.0864615447712676	0.497660770558778	0.605466002556306
121f37c4095e646b166dc90c9505f208	2	2	267	30	0.783280609930878	0.0507961533627122	12.0700774055376	1	1	-0.0582944938802119	1.72736042214992	0.973078317251491	0.979590313638451
4e1f5be7f3397460a61485778ced94c5	2	1	65	160	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.058147759708221	0.400825516784267	0.8846556003028	0.912325390678891
b65a631857d70e58ff4b88cee6640253	3	1	8	32	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.0572826228297377	0.208124166528996	0.783137293986518	0.832973303603842
e8f6da014aa6a0dc9afe44c31397b253	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.0558353644251566	0.0848529500903322	0.510522052231764	0.614376824000055
94109ebf8eac17772dd40cd622b1076d	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.0558353644251566	0.0848529500903322	0.510522052231764	0.614376824000055
8c9791ce93c974528fd51582daa751c1	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.0558353644251566	0.0848529500903322	0.510522052231764	0.614376824000055
173d4bb5125c6bbb3323b63c4f1dbbe6	1	0	10	0	Inf	0.020528125	Inf	1	1	-0.0557192621864804	0.0831577940744996	0.502830652306709	0.609298822645529
b8275ac265486f3af2bafa27b54f2b80	2	0	5	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0551120045174181	0.0618973253221936	0.373263057171539	0.55881045662105
fa8daf6d3114833da02d79324ea38319	2	1	11	1	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0544984978356764	0.123123844455331	0.658032262058259	0.736352786341495
320e08df14153fd1950f4f9c03bdca61	4	2	95	28	1.72371558058729	0.20891919890493	21.8056824257241	0.672244264274625	1	-0.0543009376189226	1.48019806335515	0.970736237990076	0.978167711582345
d6df03d3a0f1617fc1ff0d7c7a20de0e	1	1	25	8	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0538016825057579	0.185342222832916	0.771599800879485	0.826545870118105
5395a67be2653ebf2d4549153d47c67e	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.0536659558895521	0.0823460983412625	0.514586858824499	0.616251118783531
bde0911d1ff82ff8595544f164a5fb59	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.0536659558895521	0.0823460983412625	0.514586858824499	0.616251118783531
e2f9939a88a3128baf0178b82a3dd941	1	1	2	9	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0532183596305893	0.0980080028004833	0.587129703309536	0.674206736733851
83137614212aa52a2b1edd7e5d62f4ef	3	1	56	47	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.0527372092797472	0.254306765282923	0.835715949522554	0.874760332850149
0003b2d7b635944ea708407b75f392f4	2	0	3	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.051888256362381	0.0641104691176724	0.418309833677571	0.565743713018329
0c9cea24a6e54e1eb7424e03a0b8da65	3	1	19	18	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.0501079390638838	0.16536314083891	0.761876462752606	0.821142185546054
2dcbe48e773bc8af8acd18389368867f	1	1	28	35	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0499743843657638	0.272971568967538	0.854738842586703	0.889062800536966
ed6321d8ab977053b6b2645057063bee	2	1	14	14	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.049276074194371	0.178097151332265	0.782025164678248	0.832631444293423
82f3c4c766d43bafa185e488b15fab0e	1	0	8	0	Inf	0.020528125	Inf	1	1	-0.0491669330517162	0.0758986821453175	0.51711630327387	0.617373545745334
926a9c9c45dd3feb358c5ecc8c42010f	1	0	8	0	Inf	0.020528125	Inf	1	1	-0.0491669330517162	0.0758986821453175	0.51711630327387	0.617373545745334
db95d401867e2e4cccc2cf9ecea00ca6	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.0489236658023365	0.0769576040417972	0.524957432495397	0.624610368833506
017b7db772cf745b2a70595893dbf6a7	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0469733458730045	0.0677563625972707	0.488141122770951	0.599082287037077
54e223fcb424dd3c719462d4b6db4fea	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0469733458730045	0.0677563625972707	0.488141122770951	0.599082287037077
eb010f34384fcf1e45b2ddfd5ff67ba1	1	0	10	0	Inf	0.020528125	Inf	1	1	-0.0463148154987616	0.0740545748710237	0.531698954127401	0.631205184550342
50c52f204a79f1bd9ba1042446ebc73d	2	1	26	21	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0457031640381669	0.255117060554224	0.857823176966342	0.889062800536966
9a985b4e4976e5c0dc95bf6beff2fd7b	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0455663150583991	0.0666988052890316	0.494502342277305	0.604073046888633
31dd479463a197aaede9872b27a15a7b	2	1	6	3	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0451251236841587	0.104710336446171	0.666503308628325	0.741890046496434
29a58a9dfc6929f264f5a572b6010ef9	3	1	52	68	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.0445153563164921	0.248417718032256	0.857784136570304	0.889062800536966
f5f110076ade8f60cf67a665b51b344b	1	2	9	5	0.378757870335378	0.00594482380456019	7.9561952105911	0.574229691876751	0.921743697478992	-0.0435453440074652	0.171122033388757	0.799132838304226	0.8474188104072
26dd0bba70014d2289269fe492546e30	1	1	13	2	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0433037503720347	0.145298474293319	0.765677923605116	0.823553476564032
d90a3687aac8e6c96610f4d7fc128800	2	1	147	60	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0426694179798503	0.329572369029451	0.896986521837134	0.921489568287319
e3bfc3cde857bb7ed4baa4cce8a255eb	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0413838999132717	0.0635635667920792	0.515005683313872	0.616251118783531
da1346b75cafd9cdbe21c14b95a0d24e	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0413838999132717	0.0635635667920792	0.515005683313872	0.616251118783531
0ef75a8f06e7e3c1e2a4016fa9dec971	2	1	2	5	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0394917742533804	0.0690667826505216	0.567463481749859	0.658752515816559
6b6304aef2bb7e9e4dd492b3c3b9fa21	1	0	3	0	Inf	0.020528125	Inf	1	1	-0.0389517788200789	0.063183842672485	0.537575642924562	0.633398782079556
e074966d287a9fe9d6620d7fa49320e4	1	0	3	0	Inf	0.020528125	Inf	1	1	-0.0389517788200789	0.063183842672485	0.537575642924562	0.633398782079556
51dd2caf93d6b86f35f01da42dc7453c	5	2	230	27	2.28106292782199	0.308957847494618	27.6686581048561	0.426427462480593	0.814690026954178	-0.0370116706128119	1.41177326453209	0.979084702301315	0.984695502887568
2599a676713f580b3afa5cd5df9778dd	0	1	0	2	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.0369189198884908	0.0490175644807683	0.451343341249699	0.576777352349433
2dd0f5a4bb28c01f20a7d8346c605fcc	3	1	19	8	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.0368533931572715	0.1752218059517	0.833414617650962	0.873735745410075
69a49ad340da6d6eb45fe347b4072724	2	1	82	178	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0367674191819884	0.377793658337543	0.922471137874923	0.938514114185791
3c726f246a308db33cc6fb90e1529885	1	1	20	5	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0359908828830632	0.192929358358518	0.852013834010576	0.889062800536966
8cede7cdf30520a58c3d78a857014205	1	1	30	2	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0357078678318163	0.17028645633452	0.833907335362892	0.873735745410075
d0758a9be1fed1549e504e7a854e349e	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0351403977392119	0.0589415070520286	0.551047617976531	0.646161627760899
334ddcaebac0c31dad80daed24f88e5d	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0351403977392119	0.0589415070520286	0.551047617976531	0.646161627760899
e370695ab2ed0fa4f1d103e34bc64561	2	1	8	7	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0301519441737245	0.189321065939604	0.873461240706646	0.90260518789411
ac3eeb28cf5ad9041ecdb967cedce4c7	2	1	20	4	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0299509241479873	0.139824089487268	0.830387726616242	0.87343821484688
0cbb0bb607c9bca0bf4eb1b0e82c5bfa	1	0	5	0	Inf	0.020528125	Inf	1	1	-0.0297156691467595	0.0570728530328371	0.602602209661875	0.686731738932851
75e41943607d3c8571b9c9e7440d10db	2	1	6	11	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0290676986638103	0.15097748906126	0.847327056877009	0.885154157630447
3d10c8f2fb3de7590067aa3fa8714d21	2	1	4	16	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0283846193300847	0.17088444109806	0.868074967607508	0.898803285044942
748377740c9278c77edd06581c5c421e	2	1	29	19	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0283498021464695	0.227031841680486	0.900625297036255	0.923425937467553
a4eb298e4dc21ed2e64fa03d8d76f326	1	1	11	10	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.026538465440563	0.172757887658961	0.877912110772152	0.906315149650074
541c558912a07b570fb09ac215bdba7a	1	0	3	0	Inf	0.020528125	Inf	1	1	-0.0257397703761128	0.0530318876185607	0.627418147260091	0.711232196334565
84b57c42893b27a525d5381ad6bcbabb	1	1	4	5	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0240775119772242	0.0850225695183225	0.77703145939965	0.829384649933634
3785d4bb27070c403ad0731f9124b1e3	1	1	2	5	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0239141643291394	0.084064325040121	0.776046704871966	0.829384649933634
9bd06dccfa532b0ff0340efb2ef62622	1	2	2	4	0.378757870335378	0.00594482380456019	7.9561952105911	0.574229691876751	0.921743697478992	0.022898073594603	0.164956276643717	0.889597930680658	0.915685846536396
213085ec727bc7a19e0583cb94614a3a	1	1	13	9	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0226682813679761	0.169309490104827	0.893492202673861	0.918796181069898
d71547466afc684d41fbf604f98926fd	2	1	5	6	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0222050675514338	0.0819920022209588	0.786529537621817	0.835737238260115
d6cae5097151b548ec69c1b256bfce2c	3	1	21	13	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	0.0220702749877408	0.153220441145276	0.885466808427186	0.912325390678891
09439d2b892da454688fcf1fc72fdc90	2	1	12	3	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0220406110502068	0.0774006602280414	0.775828028797165	0.829384649933634
bf96208dbde530d7b9ed0e80d4e1b8be	1	1	38	2	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0215745274268489	0.134513366621554	0.872574284861135	0.90257438306363
355ba9a1b45d086850855328587df3d8	1	1	18	19	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0212292135617243	0.178928431151655	0.905555505958111	0.924878707831126
3b246f0cf95bb6a2b5e0aab1148cce9e	1	0	1	0	Inf	0.020528125	Inf	1	1	-0.0208913794996543	0.0482347148930057	0.664928199414979	0.741890046496434
edac8603787e4464e5882e126349d48c	5	1	24	410	4.80620016779676	0.456854536899201	251.580268411302	0.196218076673485	0.728820598006644	0.0199947210648601	0.360735758590554	0.955797799768246	0.965887795735089
7c75486fc5e782ca470684f0ca0c5fdf	1	1	14	9	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0190399572585765	0.158823272371072	0.904577093795064	0.924776388122527
f00cf1ef050fe22918fdeaed9863fa8f	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0188352730916508	0.0479094634420447	0.69421382156589	0.763852825610117
3e43983824574e0aef1828e340cdc581	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0188352730916508	0.0479094634420447	0.69421382156589	0.763852825610117
4656a87eed92fff27557b2a20bc6f1c4	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0188352730916508	0.0479094634420447	0.69421382156589	0.763852825610117
b41fe59af35b8cc76cfa291de5cfb454	9	3	164	115	3.42220769337826	0.638651275039261	24.618239946785	0.156629058742518	0.728820598006644	-0.0174181755664448	1.14594346718758	0.987872736627424	0.991639648873859
3157d4cb9fb4bca717fc7e77c678e43d	2	1	50	35	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0172632472211812	0.322202235058857	0.957270653158373	0.966448703524226
bba2e239088df60ea65a504f315c18c5	1	1	3	2	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0165055386623189	0.0787014121107354	0.833883452713082	0.873735745410075
b6dd24e190d913f20453e0834b2643a4	1	1	18	12	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0164926379184707	0.176785116256674	0.925671583609871	0.93996962646432
a6eec35bd040a0fd85319d77ed77cb8d	5	1	26	16	4.80620016779676	0.456854536899201	251.580268411302	0.196218076673485	0.728820598006644	-0.0148547322559227	0.164345211921508	0.92797938912659	0.941389495905876
aa75a2d708d00cae9c21cc3be2cbe3aa	1	1	11	7	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0148289925970208	0.138886569834822	0.91497102787489	0.931783841733327
bf0e636f98a00ea1acd3788d58fdfe38	1	1	2	8	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0142445967733861	0.132955814606369	0.9146796399857	0.931783841733327
cf1d18d69addfbc4b9bdc1e52e120e33	1	1	2	4	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0129580486456294	0.138926801706875	0.925687087030864	0.93996962646432
4ce2c49b6538f3b9e6c9a58d833ed41c	1	0	1	0	Inf	0.020528125	Inf	1	1	-0.0105043564491092	0.0434127871740717	0.80880761541065	0.855094798220295
0cfcf4db6478e7ab2b9e867e1679e082	1	0	1	0	Inf	0.020528125	Inf	1	1	-0.0105043564491092	0.0434127871740717	0.80880761541065	0.855094798220295
5de0a4609aa66cdb21998565a8c3c198	2	1	16	2	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.00951043761585705	0.130270135824865	0.941801733403969	0.954492035875244
